Account,Delivery Location,Shop Location,Order Category,Item Ordered,Shop Name,Unit Price,Quantity,Distance (km),Sub Total,Delivery Fee,Service Fee,Total,Payment Method,Rating,Order Received,Preparing Order,Rider Accepted,Order Ready,Rider At Vendor,Rider Picked Up,Expected Delivery Time,Order Arrived,Order Delivered,time_sequence_valid,prep_time_min,delivery_time_min,delay_min,order_hour,order_dayofweek,order_month,order_year,revenue
AB4041,Oshodi,Maryland,Drinks & Beverages,Bottled juice,Cool Blends,2000,1,6.2,2000,710,236,2946,Opay,5.0,2024-02-17 07:32:00,2024-02-17 07:38:00,2024-02-17 07:42:00,2024-02-17 07:45:00,2024-02-17 07:49:00,2024-02-17 07:52:00,2024-02-17 08:17:00,2024-02-17 08:24:00,2024-02-17 08:29:00,True,7.0,57.0,12.0,7,Saturday,2024-02,2024,2000
AB4041,Mushin,Anthony,Food,Fried rice & beef,Tasty Bites,5000,1,3.9,5000,595,546,6141,Bank Transfer,5.0,2024-02-19 17:39:00,2024-02-19 17:45:00,2024-02-19 17:47:00,2024-02-19 17:53:00,2024-02-19 17:59:00,2024-02-19 18:02:00,2024-02-19 18:17:00,2024-02-19 18:19:00,2024-02-19 18:22:00,True,8.0,43.0,5.0,17,Monday,2024-02,2024,5000
AB4041,Maryland,Maryland,Drinks & Beverages,Fruit smoothie,Smoothie Express,5000,1,1.6,5000,480,172,5652,Bank Transfer,5.0,2024-02-22 19:32:00,2024-02-22 19:34:00,2024-02-22 19:35:00,2024-02-22 19:41:00,2024-02-22 19:47:00,2024-02-22 19:52:00,2024-02-22 20:00:00,2024-02-22 20:00:00,2024-02-22 20:03:00,True,7.0,31.0,3.0,19,Thursday,2024-02,2024,5000
AB4041,Adeniran Ogunsanya,Yaba,Pastries,Chocolate croissant,Oven Fresh,5000,1,8.3,5000,815,345,6160,Bank Transfer,5.0,2024-02-24 09:05:00,2024-02-24 09:11:00,2024-02-24 09:18:00,2024-02-24 09:22:00,2024-02-24 09:23:00,2024-02-24 09:24:00,2024-02-24 09:55:00,2024-02-24 09:55:00,2024-02-24 10:00:00,True,11.0,55.0,5.0,9,Saturday,2024-02,2024,5000
AB4041,Anthony,Ojota,Pastries,Chocolate croissant,Sweet Bites Bakery,5000,1,9.0,5000,850,303,6153,Bank Transfer,5.0,2024-02-27 16:55:00,2024-02-27 16:57:00,2024-02-27 17:00:00,2024-02-27 17:07:00,2024-02-27 17:12:00,2024-02-27 17:13:00,2024-02-27 17:54:00,2024-02-27 17:54:00,2024-02-27 17:56:00,True,10.0,61.0,2.0,16,Tuesday,2024-02,2024,5000
AB4041,Maryland,Yaba,Drinks & Beverages,Bottled juice,Yoghurt Hub,2000,1,13.4,2000,1070,288,3358,Bank Transfer,5.0,2024-02-28 13:26:00,2024-02-28 13:29:00,2024-02-28 13:31:00,2024-02-28 13:35:00,2024-02-28 13:39:00,2024-02-28 13:40:00,2024-02-28 14:30:00,2024-02-28 14:33:00,2024-02-28 14:37:00,True,6.0,71.0,7.0,13,Wednesday,2024-02,2024,2000
AB4041,Yaba,Anthony,Drinks & Beverages,Zobo drink,Fresh Sips,4500,2,6.5,9000,725,288,10013,Bank Transfer,5.0,2024-03-01 00:01:00,2024-03-01 00:07:00,2024-03-01 00:11:00,2024-03-01 00:14:00,2024-03-01 00:20:00,2024-03-01 00:24:00,2024-03-01 00:51:00,2024-03-01 00:54:00,2024-03-01 00:57:00,True,7.0,56.0,6.0,0,Friday,2024-03,2024,9000
AB4041,Ogba,Maryland,Drinks & Beverages,Fruit smoothie,Fresh Sips,5000,2,9.8,10000,890,200,11090,Bank Transfer,5.0,2024-03-01 20:55:00,2024-03-01 20:56:00,2024-03-01 21:01:00,2024-03-01 21:04:00,2024-03-01 21:05:00,2024-03-01 21:06:00,2024-03-01 21:45:00,2024-03-01 22:06:00,2024-03-01 22:09:00,True,8.0,74.0,24.0,20,Friday,2024-03,2024,10000
AB4041,Ikeja,Adeniran Ogunsanya,Drinks & Beverages,Fruit smoothie,Fresh Sips,5000,1,12.9,5000,1045,187,6232,Bank Transfer,5.0,2024-03-05 14:01:00,2024-03-05 14:06:00,2024-03-05 14:09:00,2024-03-05 14:12:00,2024-03-05 14:18:00,2024-03-05 14:19:00,2024-03-05 15:15:00,2024-03-05 15:20:00,2024-03-05 15:24:00,True,6.0,83.0,9.0,14,Tuesday,2024-03,2024,5000
AB4041,Maryland,Anthony,Food,Efo riro & pounded yam,Mama Cass Kitchen,10500,1,10.9,10500,945,666,12111,Bank Transfer,5.0,2024-03-07 05:38:00,2024-03-07 05:43:00,2024-03-07 05:48:00,2024-03-07 05:53:00,2024-03-07 05:56:00,2024-03-07 06:01:00,2024-03-07 06:41:00,2024-03-07 06:46:00,2024-03-07 06:49:00,True,10.0,71.0,8.0,5,Thursday,2024-03,2024,10500
AB4041,Surulere,Ogba,Food,Spaghetti stir fry & turkey,Lekki Eats,12000,1,14.5,12000,1125,306,13431,Bank Transfer,5.0,2024-03-07 16:45:00,2024-03-07 16:50:00,2024-03-07 16:58:00,2024-03-07 17:04:00,2024-03-07 17:05:00,2024-03-07 17:06:00,2024-03-07 18:03:00,2024-03-07 19:27:00,2024-03-07 19:31:00,True,14.0,166.0,88.0,16,Thursday,2024-03,2024,12000
AB4041,Maryland,Yaba,Food,Spaghetti stir fry & turkey,Lekki Eats,12000,1,14.8,12000,1140,789,13929,Bank Transfer,5.0,2024-03-09 11:18:00,2024-03-09 11:23:00,2024-03-09 11:24:00,2024-03-09 11:34:00,2024-03-09 11:35:00,2024-03-09 11:36:00,2024-03-09 12:36:00,2024-03-09 12:46:00,2024-03-09 12:47:00,True,11.0,89.0,11.0,11,Saturday,2024-03,2024,12000
AB4041,Mushin,Mushin,Drinks & Beverages,Zobo drink,Yoghurt Hub,4500,1,1.8,4500,490,191,5181,Bank Transfer,5.0,2024-03-11 01:56:00,2024-03-11 02:03:00,2024-03-11 02:08:00,2024-03-11 02:15:00,2024-03-11 02:18:00,2024-03-11 02:22:00,2024-03-11 02:29:00,2024-03-11 02:31:00,2024-03-11 02:32:00,True,12.0,36.0,3.0,1,Monday,2024-03,2024,4500
AB4041,Yaba,Oshodi,Pastries,Sausage roll,Oven Fresh,1000,1,5.9,1000,695,198,1893,Bank Transfer,5.0,2024-03-11 09:38:00,2024-03-11 09:44:00,2024-03-11 09:49:00,2024-03-11 09:54:00,2024-03-11 10:00:00,2024-03-11 10:05:00,2024-03-11 10:29:00,2024-03-11 10:22:00,2024-03-11 10:24:00,True,10.0,46.0,-5.0,9,Monday,2024-03,2024,1000
AB4041,Anthony,Surulere,Pastries,Meat pie,Golden Crust,1500,1,9.1,1500,855,357,2712,Bank Transfer,5.0,2024-03-16 05:59:00,2024-03-16 06:02:00,2024-03-16 06:10:00,2024-03-16 06:16:00,2024-03-16 06:18:00,2024-03-16 06:19:00,2024-03-16 06:59:00,2024-03-16 06:59:00,2024-03-16 07:03:00,True,14.0,64.0,4.0,5,Saturday,2024-03,2024,1500
AB4041,Surulere,Ikeja,Drinks & Beverages,Fruit smoothie,Cool Blends,5000,1,12.4,5000,1020,323,6343,Bank Transfer,5.0,2024-03-18 21:15:00,2024-03-18 21:22:00,2024-03-18 21:29:00,2024-03-18 21:36:00,2024-03-18 21:40:00,2024-03-18 21:41:00,2024-03-18 22:32:00,2024-03-18 22:35:00,2024-03-18 22:36:00,True,14.0,81.0,4.0,21,Monday,2024-03,2024,5000
AB4070,Adeniran Ogunsanya,Ojota,Pastries,Sausage roll,Sunrise Bakery,1000,1,9.3,1000,865,277,2142,Bank Transfer,5.0,2024-03-26 02:42:00,2024-03-26 02:45:00,2024-03-26 02:52:00,2024-03-26 02:58:00,2024-03-26 03:02:00,2024-03-26 03:03:00,2024-03-26 03:43:00,2024-03-26 03:47:00,2024-03-26 03:52:00,True,13.0,70.0,9.0,2,Tuesday,2024-03,2024,1000
AB4070,Maryland,Surulere,Food,Jollof rice & chicken,Lekki Eats,6000,1,9.2,6000,859,444,7303,Bank Transfer,5.0,2024-03-26 18:14:00,2024-03-26 18:18:00,2024-03-26 18:22:00,2024-03-26 18:24:00,2024-03-26 18:28:00,2024-03-26 18:31:00,2024-03-26 19:09:00,2024-03-26 19:07:00,2024-03-26 19:10:00,True,6.0,56.0,1.0,18,Tuesday,2024-03,2024,6000
AB4070,Yaba,Mushin,Food,Jollof rice & chicken,Mama Cass Kitchen,6000,1,4.5,6000,625,992,7617,Bank Transfer,5.0,2024-03-31 19:06:00,2024-03-31 19:09:00,2024-03-31 19:10:00,2024-03-31 19:15:00,2024-03-31 19:16:00,2024-03-31 19:17:00,2024-03-31 19:33:00,2024-03-31 19:35:00,2024-03-31 19:38:00,True,6.0,32.0,5.0,19,Sunday,2024-03,2024,6000
AB4070,Anthony,Ogba,Pastries,Doughnut pack,Golden Crust,20000,1,15.2,20000,1160,306,21466,Bank Transfer,5.0,2024-04-03 16:35:00,2024-04-03 16:36:00,2024-04-03 16:43:00,2024-04-03 16:49:00,2024-04-03 16:55:00,2024-04-03 16:59:00,2024-04-03 17:58:00,2024-04-03 19:06:00,2024-04-03 19:11:00,True,13.0,156.0,73.0,16,Wednesday,2024-04,2024,20000
AB4070,Ojota,Anthony,Drinks & Beverages,Zobo drink,Smoothie Express,4500,1,12.6,4500,1030,311,5841,Bank Transfer,5.0,2024-04-03 23:24:00,2024-04-03 23:31:00,2024-04-03 23:39:00,2024-04-03 23:41:00,2024-04-03 23:45:00,2024-04-03 23:47:00,2024-04-04 00:37:00,2024-04-04 00:35:00,2024-04-04 00:40:00,True,10.0,76.0,3.0,23,Wednesday,2024-04,2024,4500
AB4070,Ogba,Yaba,Food,Fried rice & beef,Mama Cass Kitchen,5000,1,3.0,5000,550,186,5736,Bank Transfer,5.0,2024-04-07 13:37:00,2024-04-07 13:38:00,2024-04-07 13:45:00,2024-04-07 13:54:00,2024-04-07 13:57:00,2024-04-07 14:02:00,2024-04-07 14:17:00,2024-04-07 14:15:00,2024-04-07 14:18:00,True,16.0,41.0,1.0,13,Sunday,2024-04,2024,5000
AB4070,Surulere,Maryland,Pastries,Sausage roll,BakeHouse,1000,1,12.1,1000,1005,362,2367,Bank Transfer,5.0,2024-04-11 01:09:00,2024-04-11 01:16:00,2024-04-11 01:24:00,2024-04-11 01:33:00,2024-04-11 01:38:00,2024-04-11 01:43:00,2024-04-11 02:31:00,2024-04-11 02:37:00,2024-04-11 02:43:00,True,17.0,94.0,12.0,1,Thursday,2024-04,2024,1000
AB4070,Ogba,Ikeja,Food,Efo riro & pounded yam,Naija Kitchen,10500,1,9.1,10500,855,964,12319,Bank Transfer,5.0,2024-04-12 00:22:00,2024-04-12 00:29:00,2024-04-12 00:32:00,2024-04-12 00:42:00,2024-04-12 00:43:00,2024-04-12 00:46:00,2024-04-12 01:25:00,2024-04-12 01:27:00,2024-04-12 01:28:00,True,13.0,66.0,3.0,0,Friday,2024-04,2024,10500
AB4070,Oshodi,Adeniran Ogunsanya,Food,Fried rice & beef,Lekki Eats,5000,1,13.4,5000,1070,885,6955,Bank Transfer,5.0,2024-04-16 10:14:00,2024-04-16 10:20:00,2024-04-16 10:26:00,2024-04-16 10:29:00,2024-04-16 10:34:00,2024-04-16 10:37:00,2024-04-16 11:33:00,2024-04-16 11:35:00,2024-04-16 11:40:00,True,9.0,86.0,7.0,10,Tuesday,2024-04,2024,5000
AB4070,Surulere,Maryland,Pastries,Sausage roll,BakeHouse,1000,1,2.9,1000,545,150,1695,Bank Transfer,5.0,2024-04-17 01:41:00,2024-04-17 01:44:00,2024-04-17 01:48:00,2024-04-17 01:55:00,2024-04-17 01:58:00,2024-04-17 02:02:00,2024-04-17 02:18:00,2024-04-17 02:19:00,2024-04-17 02:23:00,True,11.0,42.0,5.0,1,Wednesday,2024-04,2024,1000
AB4070,Ogba,Maryland,Food,Efo riro & pounded yam,Tasty Bites,10500,1,8.4,10500,820,229,11549,Bank Transfer,5.0,2024-04-19 03:46:00,2024-04-19 03:52:00,2024-04-19 03:55:00,2024-04-19 03:58:00,2024-04-19 04:00:00,2024-04-19 04:03:00,2024-04-19 04:34:00,2024-04-19 04:42:00,2024-04-19 04:48:00,True,6.0,62.0,14.0,3,Friday,2024-04,2024,10500
AB4070,Mushin,Ojota,Drinks & Beverages,Fruit smoothie,Cool Blends,5000,1,13.7,5000,1085,92,6177,Bank Transfer,5.0,2024-04-23 04:05:00,2024-04-23 04:07:00,2024-04-23 04:14:00,2024-04-23 04:23:00,2024-04-23 04:24:00,2024-04-23 04:27:00,2024-04-23 05:20:00,2024-04-23 05:20:00,2024-04-23 05:26:00,True,16.0,81.0,6.0,4,Tuesday,2024-04,2024,5000
AB4070,Maryland,Yaba,Food,Fried rice & beef,Mama Cass Kitchen,5000,1,13.9,5000,1095,388,6483,Bank Transfer,5.0,2024-04-24 12:27:00,2024-04-24 12:34:00,2024-04-24 12:41:00,2024-04-24 12:50:00,2024-04-24 12:53:00,2024-04-24 12:54:00,2024-04-24 13:53:00,2024-04-24 13:54:00,2024-04-24 13:59:00,True,16.0,92.0,6.0,12,Wednesday,2024-04,2024,5000
AB4070,Maryland,Mushin,Drinks & Beverages,Fruit smoothie,Cool Blends,5000,1,9.1,5000,855,178,6033,Bank Transfer,5.0,2024-04-26 07:51:00,2024-04-26 07:56:00,2024-04-26 07:59:00,2024-04-26 08:04:00,2024-04-26 08:07:00,2024-04-26 08:09:00,2024-04-26 08:42:00,2024-04-26 08:29:00,2024-04-26 08:30:00,True,8.0,39.0,-12.0,7,Friday,2024-04,2024,5000
AB4070,Ikeja,Maryland,Food,Fried rice & beef,Lekki Eats,5000,1,9.5,5000,875,987,6862,Bank Transfer,5.0,2024-04-27 18:55:00,2024-04-27 18:56:00,2024-04-27 18:57:00,2024-04-27 19:03:00,2024-04-27 19:09:00,2024-04-27 19:13:00,2024-04-27 19:50:00,2024-04-27 19:50:00,2024-04-27 19:54:00,True,7.0,59.0,4.0,18,Saturday,2024-04,2024,5000
AB4070,Oshodi,Oshodi,Food,Fried rice & beef,Lekki Eats,5000,1,4.4,5000,620,870,6490,Bank Transfer,5.0,2024-05-01 23:04:00,2024-05-01 23:06:00,2024-05-01 23:13:00,2024-05-01 23:16:00,2024-05-01 23:20:00,2024-05-01 23:25:00,2024-05-01 23:39:00,2024-05-01 23:35:00,2024-05-01 23:37:00,True,10.0,33.0,-2.0,23,Wednesday,2024-05,2024,5000
AB4070,Ogba,Mushin,Drinks & Beverages,Fruit smoothie,Yoghurt Hub,5000,1,10.0,5000,900,119,6019,Bank Transfer,5.0,2024-05-03 16:32:00,2024-05-03 16:37:00,2024-05-03 16:39:00,2024-05-03 16:42:00,2024-05-03 16:47:00,2024-05-03 16:51:00,2024-05-03 17:33:00,2024-05-03 17:33:00,2024-05-03 17:35:00,True,5.0,63.0,2.0,16,Friday,2024-05,2024,5000
AB4070,Maryland,Maryland,Pastries,Sausage roll,Golden Crust,1000,1,3.6,1000,580,405,1985,Bank Transfer,5.0,2024-05-04 22:59:00,2024-05-04 23:05:00,2024-05-04 23:07:00,2024-05-04 23:16:00,2024-05-04 23:17:00,2024-05-04 23:21:00,2024-05-04 23:38:00,2024-05-04 23:33:00,2024-05-04 23:34:00,True,11.0,35.0,-4.0,22,Saturday,2024-05,2024,1000
AB4070,Ikeja,Mushin,Food,Jollof rice & chicken,Mama Cass Kitchen,6000,1,13.8,6000,1090,866,7956,Bank Transfer,5.0,2024-05-10 02:14:00,2024-05-10 02:16:00,2024-05-10 02:21:00,2024-05-10 02:29:00,2024-05-10 02:31:00,2024-05-10 02:34:00,2024-05-10 03:30:00,2024-05-10 03:30:00,2024-05-10 03:35:00,True,13.0,81.0,5.0,2,Friday,2024-05,2024,6000
AB4070,Mushin,Ojota,Pastries,Chocolate croissant,Sweet Bites Bakery,5000,1,2.2,5000,510,136,5646,Bank Transfer,5.0,2024-05-12 04:52:00,2024-05-12 04:54:00,2024-05-12 05:02:00,2024-05-12 05:12:00,2024-05-12 05:15:00,2024-05-12 05:16:00,2024-05-12 05:25:00,2024-05-12 05:24:00,2024-05-12 05:25:00,True,18.0,33.0,0.0,4,Sunday,2024-05,2024,5000
AB4070,Adeniran Ogunsanya,Ikeja,Food,Fried rice & beef,Naija Kitchen,5000,1,5.3,5000,665,466,6131,Bank Transfer,5.0,2024-05-13 14:12:00,2024-05-13 14:18:00,2024-05-13 14:20:00,2024-05-13 14:30:00,2024-05-13 14:32:00,2024-05-13 14:37:00,2024-05-13 14:58:00,2024-05-13 14:54:00,2024-05-13 14:56:00,True,12.0,44.0,-2.0,14,Monday,2024-05,2024,5000
AB4070,Ojota,Anthony,Pastries,Chocolate croissant,BakeHouse,5000,1,11.1,5000,955,222,6177,Bank Transfer,5.0,2024-05-19 02:28:00,2024-05-19 02:31:00,2024-05-19 02:35:00,2024-05-19 02:43:00,2024-05-19 02:48:00,2024-05-19 02:51:00,2024-05-19 03:32:00,2024-05-19 03:32:00,2024-05-19 03:34:00,True,12.0,66.0,2.0,2,Sunday,2024-05,2024,5000
AB4070,Adeniran Ogunsanya,Surulere,Drinks & Beverages,Bottled juice,Cool Blends,2000,1,9.2,2000,859,357,3216,Bank Transfer,5.0,2024-05-26 09:30:00,2024-05-26 09:35:00,2024-05-26 09:38:00,2024-05-26 09:48:00,2024-05-26 09:50:00,2024-05-26 09:53:00,2024-05-26 10:34:00,2024-05-26 10:37:00,2024-05-26 10:40:00,True,13.0,70.0,6.0,9,Sunday,2024-05,2024,2000
AB4070,Adeniran Ogunsanya,Yaba,Drinks & Beverages,Bottled juice,Yoghurt Hub,2000,1,13.9,2000,1095,265,3360,Bank Transfer,5.0,2024-05-27 06:31:00,2024-05-27 06:34:00,2024-05-27 06:35:00,2024-05-27 06:43:00,2024-05-27 06:49:00,2024-05-27 06:51:00,2024-05-27 07:48:00,2024-05-27 07:53:00,2024-05-27 07:55:00,True,9.0,84.0,7.0,6,Monday,2024-05,2024,2000
AB4070,Ogba,Oshodi,Drinks & Beverages,Fruit smoothie,Smoothie Express,5000,1,13.7,5000,1085,372,6457,Bank Transfer,5.0,2024-05-28 14:22:00,2024-05-28 14:27:00,2024-05-28 14:28:00,2024-05-28 14:37:00,2024-05-28 14:39:00,2024-05-28 14:40:00,2024-05-28 15:33:00,2024-05-28 15:33:00,2024-05-28 15:38:00,True,10.0,76.0,5.0,14,Tuesday,2024-05,2024,5000
AB4070,Surulere,Surulere,Pastries,Doughnut pack,BakeHouse,20000,1,3.7,20000,585,434,21019,Bank Transfer,5.0,2024-05-30 15:32:00,2024-05-30 15:39:00,2024-05-30 15:47:00,2024-05-30 15:55:00,2024-05-30 15:59:00,2024-05-30 16:01:00,2024-05-30 16:18:00,2024-05-30 16:26:00,2024-05-30 16:27:00,True,16.0,55.0,9.0,15,Thursday,2024-05,2024,20000
AB4070,Oshodi,Yaba,Food,Jollof rice & chicken,Mama Cass Kitchen,6000,1,10.1,6000,905,787,7692,Bank Transfer,5.0,2024-06-01 03:22:00,2024-06-01 03:26:00,2024-06-01 03:34:00,2024-06-01 03:43:00,2024-06-01 03:47:00,2024-06-01 03:50:00,2024-06-01 04:34:00,2024-06-01 04:31:00,2024-06-01 04:35:00,True,17.0,73.0,1.0,3,Saturday,2024-06,2024,6000
AB4070,Yaba,Ogba,Drinks & Beverages,Yoghurt drink,Fresh Sips,4500,1,7.1,4500,755,184,5439,Bank Transfer,5.0,2024-06-02 21:42:00,2024-06-02 21:45:00,2024-06-02 21:50:00,2024-06-02 21:59:00,2024-06-02 22:04:00,2024-06-02 22:07:00,2024-06-02 22:36:00,2024-06-02 22:38:00,2024-06-02 22:40:00,True,14.0,58.0,4.0,21,Sunday,2024-06,2024,4500
AB4070,Anthony,Mushin,Drinks & Beverages,Yoghurt drink,Smoothie Express,4500,1,12.9,4500,1045,328,5873,Bank Transfer,5.0,2024-06-04 01:25:00,2024-06-04 01:31:00,2024-06-04 01:33:00,2024-06-04 01:39:00,2024-06-04 01:43:00,2024-06-04 01:45:00,2024-06-04 02:42:00,2024-06-04 02:43:00,2024-06-04 02:48:00,True,8.0,83.0,6.0,1,Tuesday,2024-06,2024,4500
AB4070,Ikeja,Oshodi,Food,Jollof rice & chicken,Kulture Kitchen,6000,1,4.8,6000,640,564,7204,Bank Transfer,5.0,2024-06-10 15:55:00,2024-06-10 16:01:00,2024-06-10 16:04:00,2024-06-10 16:09:00,2024-06-10 16:10:00,2024-06-10 16:13:00,2024-06-10 16:31:00,2024-06-10 16:29:00,2024-06-10 16:35:00,True,8.0,40.0,4.0,15,Monday,2024-06,2024,6000
AB4070,Anthony,Ojota,Pastries,Chocolate croissant,Oven Fresh,5000,1,12.5,5000,1025,371,6396,Bank Transfer,5.0,2024-06-14 05:25:00,2024-06-14 05:27:00,2024-06-14 05:29:00,2024-06-14 05:33:00,2024-06-14 05:38:00,2024-06-14 05:43:00,2024-06-14 06:36:00,2024-06-14 06:30:00,2024-06-14 06:34:00,True,6.0,69.0,-2.0,5,Friday,2024-06,2024,5000
AB4070,Ojota,Anthony,Food,Jollof rice & chicken,Mama Cass Kitchen,6000,1,4.7,6000,635,691,7326,Bank Transfer,5.0,2024-06-15 04:21:00,2024-06-15 04:24:00,2024-06-15 04:26:00,2024-06-15 04:31:00,2024-06-15 04:32:00,2024-06-15 04:33:00,2024-06-15 04:49:00,2024-06-15 04:49:00,2024-06-15 04:51:00,True,7.0,30.0,2.0,4,Saturday,2024-06,2024,6000
AB4070,Ikeja,Ikeja,Pastries,Doughnut pack,Sweet Bites Bakery,20000,1,5.2,20000,660,347,21007,Bank Transfer,5.0,2024-06-16 10:56:00,2024-06-16 11:03:00,2024-06-16 11:10:00,2024-06-16 11:16:00,2024-06-16 11:17:00,2024-06-16 11:21:00,2024-06-16 11:47:00,2024-06-16 11:46:00,2024-06-16 11:52:00,True,13.0,56.0,5.0,10,Sunday,2024-06,2024,20000
AB4070,Surulere,Yaba,Food,Jollof rice & chicken,Lekki Eats,6000,2,11.5,12000,975,439,13414,Bank Transfer,5.0,2024-06-18 10:40:00,2024-06-18 10:42:00,2024-06-18 10:49:00,2024-06-18 10:52:00,2024-06-18 10:57:00,2024-06-18 11:01:00,2024-06-18 11:45:00,2024-06-18 11:46:00,2024-06-18 11:52:00,True,10.0,72.0,7.0,10,Tuesday,2024-06,2024,12000
AB4070,Yaba,Adeniran Ogunsanya,Food,Fried rice & beef,Kulture Kitchen,5000,2,4.5,10000,625,533,11158,Bank Transfer,5.0,2024-06-18 22:15:00,2024-06-18 22:17:00,2024-06-18 22:21:00,2024-06-18 22:26:00,2024-06-18 22:31:00,2024-06-18 22:36:00,2024-06-18 22:54:00,2024-06-18 23:00:00,2024-06-18 23:06:00,True,9.0,51.0,12.0,22,Tuesday,2024-06,2024,10000
AB4070,Oshodi,Maryland,Drinks & Beverages,Bottled juice,Smoothie Express,2000,2,12.2,4000,1010,196,5206,Bank Transfer,5.0,2024-06-21 19:54:00,2024-06-21 20:00:00,2024-06-21 20:08:00,2024-06-21 20:14:00,2024-06-21 20:20:00,2024-06-21 20:21:00,2024-06-21 21:08:00,2024-06-21 21:11:00,2024-06-21 21:17:00,True,14.0,83.0,9.0,19,Friday,2024-06,2024,4000
AB4070,Ikeja,Oshodi,Food,Jollof rice & chicken,Lekki Eats,6000,2,3.4,12000,570,680,13250,Bank Transfer,5.0,2024-06-30 10:59:00,2024-06-30 11:02:00,2024-06-30 11:10:00,2024-06-30 11:18:00,2024-06-30 11:21:00,2024-06-30 11:25:00,2024-06-30 11:44:00,2024-06-30 11:51:00,2024-06-30 11:54:00,True,16.0,55.0,10.0,10,Sunday,2024-06,2024,12000
AB4070,Oshodi,Anthony,Food,Fried rice & beef,Naija Kitchen,5000,2,9.8,10000,890,756,11646,Bank Transfer,5.0,2024-07-02 04:16:00,2024-07-02 04:19:00,2024-07-02 04:23:00,2024-07-02 04:25:00,2024-07-02 04:28:00,2024-07-02 04:30:00,2024-07-02 05:07:00,2024-07-02 05:13:00,2024-07-02 05:17:00,True,6.0,61.0,10.0,4,Tuesday,2024-07,2024,10000
AB4070,Maryland,Oshodi,Pastries,Doughnut pack,BakeHouse,20000,2,15.7,40000,1185,134,41319,Bank Transfer,5.0,2024-07-09 15:17:00,2024-07-09 15:19:00,2024-07-09 15:22:00,2024-07-09 15:31:00,2024-07-09 15:32:00,2024-07-09 15:34:00,2024-07-09 16:41:00,2024-07-09 16:41:00,2024-07-09 16:42:00,True,12.0,85.0,1.0,15,Tuesday,2024-07,2024,40000
AB4070,Yaba,Adeniran Ogunsanya,Pastries,Meat pie,Sweet Bites Bakery,1500,2,15.4,3000,1170,197,4367,Bank Transfer,5.0,2024-07-11 14:42:00,2024-07-11 14:44:00,2024-07-11 14:46:00,2024-07-11 14:51:00,2024-07-11 14:56:00,2024-07-11 14:57:00,2024-07-11 16:03:00,2024-07-11 16:17:00,2024-07-11 16:19:00,True,7.0,97.0,16.0,14,Thursday,2024-07,2024,3000
AB4070,Adeniran Ogunsanya,Ojota,Food,Efo riro & pounded yam,Naija Kitchen,10500,2,12.1,21000,1005,805,22810,Bank Transfer,5.0,2024-07-12 18:43:00,2024-07-12 18:50:00,2024-07-12 18:57:00,2024-07-12 19:01:00,2024-07-12 19:02:00,2024-07-12 19:05:00,2024-07-12 19:56:00,2024-07-12 20:02:00,2024-07-12 20:07:00,True,11.0,84.0,11.0,18,Friday,2024-07,2024,21000
AB4070,Ogba,Ojota,Food,Efo riro & pounded yam,Mama Cass Kitchen,10500,2,9.2,21000,859,639,22498,Bank Transfer,5.0,2024-07-13 19:51:00,2024-07-13 19:56:00,2024-07-13 19:58:00,2024-07-13 20:03:00,2024-07-13 20:05:00,2024-07-13 20:08:00,2024-07-13 20:45:00,2024-07-13 20:52:00,2024-07-13 20:54:00,True,7.0,63.0,9.0,19,Saturday,2024-07,2024,21000
AB4070,Oshodi,Oshodi,Food,Spaghetti stir fry & turkey,Mama Cass Kitchen,12000,2,7.3,24000,765,713,25478,Bank Transfer,5.0,2024-07-20 10:05:00,2024-07-20 10:09:00,2024-07-20 10:12:00,2024-07-20 10:15:00,2024-07-20 10:19:00,2024-07-20 10:22:00,2024-07-20 10:56:00,2024-07-20 10:58:00,2024-07-20 11:01:00,True,6.0,56.0,5.0,10,Saturday,2024-07,2024,24000
AB4070,Mushin,Ogba,Food,Efo riro & pounded yam,Naija Kitchen,10500,2,14.1,21000,1105,929,23034,Bank Transfer,5.0,2024-07-21 23:36:00,2024-07-21 23:39:00,2024-07-21 23:41:00,2024-07-21 23:49:00,2024-07-21 23:53:00,2024-07-21 23:55:00,2024-07-22 00:50:00,2024-07-22 00:50:00,2024-07-22 00:56:00,True,10.0,80.0,6.0,23,Sunday,2024-07,2024,21000
AB4070,Anthony,Ikeja,Pastries,Doughnut pack,Sweet Bites Bakery,20000,2,9.5,40000,875,395,41270,Bank Transfer,5.0,2024-07-22 10:11:00,2024-07-22 10:18:00,2024-07-22 10:22:00,2024-07-22 10:29:00,2024-07-22 10:31:00,2024-07-22 10:33:00,2024-07-22 11:15:00,2024-07-22 11:21:00,2024-07-22 11:26:00,True,11.0,75.0,11.0,10,Monday,2024-07,2024,40000
AB4070,Ogba,Adeniran Ogunsanya,Food,Fried rice & beef,Naija Kitchen,5000,2,14.8,10000,1140,517,11657,Bank Transfer,5.0,2024-07-28 06:35:00,2024-07-28 06:38:00,2024-07-28 06:45:00,2024-07-28 06:52:00,2024-07-28 06:58:00,2024-07-28 07:00:00,2024-07-28 07:58:00,2024-07-28 08:02:00,2024-07-28 08:07:00,True,14.0,92.0,9.0,6,Sunday,2024-07,2024,10000
